etid,startdate,enddate,status
317506,10-10-2011,,1
311786,10-10-2011,,1
317311,10-10-2011,,1
317371,10-10-2011,,1
317031,10-10-2011,,1
317626,10-10-2011,,1
309376,10-10-2011,,1
314401,10-10-2011,,1
314876,10-10-2011,,1
306806,10-10-2011,,1
316431,10-10-2011,,1
318531,10-10-2011,,1
314906,10-10-2011,,1
317331,10-10-2011,,1
314881,10-10-2011,,1
315791,10-10-2011,,1
310836,10-10-2011,,1
311601,10-10-2011,,1
317491,10-10-2011,,1
316156,10-10-2011,,1
315971,10-10-2011,,1
