etid,status
220806,1
21371,1
21369,1
21373,1
119221,1
21376,1
19931,1
21377,1
21381,1
21385,1
21389,1
21033,1
21393,1
21394,1
21074,1
8541,1
21397,1
17621,1
21398,1
36146,1
21399,1
197301,1
403471,1
21404,1
21407,1
400846,0
14796,1
400186,2
21408,1
21410,1
21412,1
21413,0
21415,1
21401,1
52050,1
375436,1
449282,1
455266,1
21088,1
44073,1
13843,0
18284,1
19870,1
10993,1
21414,1
21106,1
17581,1
21433,1
21438,0
21443,1
10344,1
21447,2
15871,1
21448,1
21449,1
21057,1
21450,1
21405,1
21361,1
21368,1
21457,1
21454,1
21160,1
19854,1
21050,1
21310,0
6047,0
21139,1
5403,1
20550,1
21118,1
21213,1
17292,1
21411,1
19820,1
21227,1
20538,1
21208,1
21342,1
20112,1
13636,1
38792,1
19185,1
20051,1
8167,0
20193,1
15256,1
11932,1
16692,1
20705,0
21222,2
21245,1
21044,1
13125,1
11055,1
21058,1
24100,1
68232,1
68234,1
184806,1
218531,1
218536,1
433756,1
435251,1
4311,1
15367,1
21181,0
8549,0
322786,0
325871,3
20936,1
14874,1
18769,1
333201,1
11957,1
59147,1
20890,1
19261,1
20341,1
20855,1
20249,1
18527,0
24111,1
29642,1
40953,1
20906,1
20210,1
15927,1
18707,1
19531,1
21461,1
20961,1
19940,0
20743,0
14960,0
21338,0
19696,1
38762,1
486457,6
17113,1
5019,1
26548,1
254386,1
18988,1
16670,1
19613,0
360276,0
21049,1
19704,1
16733,1
20555,1
50304,1
71113,1
71115,1
71117,1
21471,0
21215,1
18705,1
10043,1
16550,1
20807,1
295771,1
366351,1
233386,0
21288,1
11456,1
19067,1
3108,0
18469,0
21375,1
21390,1
21045,1
6258,1
18366,1
3528,1
19047,1
21771,1
17438,1
21333,1
3340,0
21303,1
56704,1
60637,1
73857,1
388771,4
19004,1
20284,0
21071,1
8434,1
388766,4
6572,0
20994,1
662,1
9913,1
10766,1
21147,1
21434,1
9303,1
7565,1
17628,0
268906,1
461446,1
461506,1
482936,6
1677,1
21188,1
45682,1
70974,1
29331,0
16887,1
311491,1
21478,1
21482,1
21486,1
6914,0
21497,0
21498,1
21507,1
21509,1
21510,1
16591,1
21514,1
8238,1
21517,1
21522,1
21524,1
21535,1
14946,1
20951,0
21542,1
21499,1
21545,1
19560,1
21546,1
18741,1
21547,1
21552,1
14975,1
20199,1
21555,1
15278,1
21556,0
421466,1
17586,1
388761,4
20046,1
21566,1
21197,1
4631,1
20508,1
21573,1
20983,0
25396,0
21580,0
21585,1
21587,1
21596,1
21599,1
21600,1
21603,1
14514,1
20345,1
249036,1
21606,1
21609,1
20760,1
21611,1
21615,1
21436,1
301811,1
466241,1
21617,1
21618,1
21620,1
21622,1
18632,1
321761,1
19122,1
21625,1
21628,1
21630,1
168291,1
14833,1
21515,1
15138,0
68491,0
28560,1
402516,1
488032,6
19467,0
177566,0
9288,1
21637,1
20856,0
3782,1
17442,1
19322,1
21243,1
21651,1
19197,1
21520,1
21652,1
19425,1
4035,0
255596,1
21645,1
21641,1
14044,1
21658,1
21636,1
21660,1
19794,1
20492,1
21539,1
21663,1
17009,1
388756,4
20621,1
21665,1
21666,1
21675,1
21676,1
21680,1
27048,0
3446,1
17495,1
21684,1
21685,1
21586,1
21523,1
49018,1
21643,1
27217,1
21689,1
21691,1
21588,1
21632,0
21686,1
15721,0
21167,1
18235,1
20916,1
16481,1
20048,1
21534,1
21679,1
21671,0
17848,1
21487,1
14909,1
19042,1
21343,1
18775,1
21366,1
21570,1
19384,1
2614,2
19889,1
3875,1
6071,1
21589,0
21326,1
3878,1
15518,0
21682,1
20829,1
16576,0
21212,1
19872,0
20928,1
21248,1
19262,1
20827,1
277,1
39186,1
21574,1
21560,0
21662,1
21511,1
21020,1
21703,1
9676,1
21708,1
21312,1
21700,1
15893,0
21713,0
7019,1
28047,0
9954,1
45941,1
21699,1
16098,1
21722,1
21723,1
21687,1
21725,1
21654,1
21711,1
21730,1
21732,1
21532,1
21734,1
106571,0
3734,1
21715,1
21701,0
21717,1
21325,1
21748,1
1006,1
9147,1
21750,1
21751,1
17864,1
17066,1
21496,1
21004,1
15563,1
21745,1
20894,1
154261,1
188306,1
19040,1
21695,1
18258,1
14342,1
23982,1
319781,1
19748,1
21462,1
21465,1
15887,0
36931,0
21757,1
21536,1
21598,1
21503,1
15374,0
21766,0
364151,0
19894,1
69183,1
248196,2
19249,1
9760,1
21172,1
9184,0
37297,1
21768,1
21564,0
29414,1
35933,1
301186,1
408091,1
482711,6
20105,1
20350,1
21772,1
19314,1
21775,1
21779,1
18070,1
21780,1
20791,1
21782,1
21786,1
21787,1
21788,0
20671,1
21789,1
14926,1
21793,1
17558,1
4919,1
21798,1
21742,1
17288,0
19479,0
21054,1
21592,1
13157,1
4832,1
21506,0
19426,1
20841,1
18599,0
21661,1
67999,1
6928,1
20772,1
18874,1
5730,1
21508,1
21648,1
1242,1
13925,1
9250,1
21807,1
21577,2
21808,1
8808,0
21495,1
21815,1
20978,1
20686,1
18598,1
21820,1
12969,1
20085,1
21825,1
21827,1
37186,1
21842,1
21852,1
21855,1
21859,1
21860,1
21823,1
21872,1
21876,1
21880,1
10350,1
21881,1
13838,0
16444,0
353401,1
356791,1
430941,1
466911,1
21888,1
21889,1
21898,1
20481,1
388751,4
21519,1
21902,1
13523,1
21460,1
21541,1
16745,1
13086,1
21164,1
16442,1
21769,1
20114,1
40854,1
135491,1
21913,1
4663,1
37266,1
21916,1
21918,1
3668,0
194776,0
196521,0
194766,1
21491,1
21921,1
21924,1
20082,1
19206,1
11648,1
21928,1
21459,1
3323,1
21877,1
8208,1
21929,1
19883,1
20908,1
18654,1
21930,1
21419,1
4810,0
21866,1
21942,1
19548,0
36141,0
21922,1
21350,1
20030,1
21941,1
21304,1
14099,1
19779,1
21488,0
21849,1
21773,1
21112,1
21838,1
21923,0
21781,1
19965,1
21936,1
7477,1
21296,0
403366,1
21776,0
5776,1
10183,1
21947,1
21950,1
34958,1
450562,1
293701,1
1793,1
21961,1
74278,1
162666,1
16157,1
21967,1
21969,1
21216,1
21980,1
21981,1
17524,1
21987,1
21988,1
21994,1
21979,1
21997,1
21971,1
21490,1
22004,1
388746,4
21992,0
24939,1
22011,1
22013,1
372351,0
22016,1
22015,1
21955,1
21572,1
22019,0
19959,1
22024,1
22026,1
22028,1
22038,1
26484,1
26486,1
22039,1
22041,1
21364,0
35275,1
20796,1
22048,1
22051,1
22052,1
21975,1
21990,1
22056,1
14344,1
22034,1
21470,1
18421,1
22058,1
257871,1
22063,1
18164,1
329871,0
14526,1
21318,1
22070,1
21526,1
22072,1
16511,1
22073,1
22077,1
21993,1
253166,1
22081,1
15748,1
144396,0
21575,1
171741,1
20437,1
9328,1
22085,1
21754,1
20573,1
22089,1
22091,1
19246,1
21525,1
21267,1
7693,0
22083,1
22067,1
22094,1
21982,1
21986,1
21834,1
18683,1
21995,1
22101,0
2234,1
22103,1
22093,1
19366,1
20636,1
222296,1
21940,1
22112,1
21869,1
323106,0
14643,1
22069,1
21824,1
21822,1
22079,1
18310,1
21764,1
20633,0
22119,1
22023,1
21659,1
21352,1
21816,1
20031,1
16346,1
21984,1
21278,1
73128,1
21595,1
17406,1
21608,1
14052,1
418351,1
484997,6
262366,1
17379,1
16715,1
16969,1
21553,1
21777,1
34890,1
369676,1
394631,1
394636,1
15870,1
32319,1
17668,1
20839,1
17543,1
17792,1
12050,0
15920,1
20974,1
21633,1
17610,0
21406,1
21949,1
21479,1
22136,1
22140,1
22142,1
22143,1
22145,1
22146,1
69190,1
21749,1
22156,1
22159,1
125346,1
22042,1
22160,1
21874,1
331461,1
22111,1
22165,1
39770,1
11361,1
15136,1
22170,1
22171,1
143476,1
22173,1
18093,1
25187,1
16549,1
17298,1
2254,1
358336,3
18103,0
18851,1
22182,1
21873,1
22189,1
22064,1
22192,1
22193,1
22200,1
22206,1
11986,1
853,1
21098,1
21840,1
19292,1
22179,1
21919,1
22217,1
22220,1
19399,0
21260,1
7527,1
22108,1
22002,1
22158,1
15884,1
22226,1
10263,1
20380,1
22033,0
14097,0
21904,1
305346,1
2366,1
30274,1
377106,1
22020,0
22191,1
17822,1
21613,1
21886,1
22233,1
21906,1
19944,1
3349,1
17105,1
13592,1
66404,1
18126,1
22241,1
22138,1
22057,1
22025,1
17718,0
17436,1
19337,1
22005,1
21976,1
21905,1
20761,1
21594,1
20712,0
359676,0
407476,0
21626,1
22185,1
11170,1
22202,1
21983,1
21753,1
22078,1
21895,1
21801,0
21811,1
22113,1
22195,1
387666,4
20147,1
18217,1
21845,1
71673,1
306801,1
380391,1
19435,1
20458,1
18479,1
20446,1
3866,1
3306,1
19514,1
22181,1
30025,0
8274,1
41348,1
9784,1
493311,6
21867,1
22080,1
22161,1
20742,1
21548,1
22216,1
21042,1
4289,1
718,1
21828,1
21857,1
22088,1
20731,1
20294,1
21466,1
22187,1
21806,1
18788,1
20953,1
188251,1
415416,1
419371,1
425346,1
438601,1
365266,2
476516,6
21802,1
21926,1
14623,1
3544,0
299091,2
20910,1
384806,0
13319,1
448812,1
313,1
22036,1
22203,1
22207,1
19782,1
22228,1
21388,1
337026,0
19391,1
17622,1
492996,6
19060,1
13860,1
21426,1
18350,1
17308,1
362341,3
21864,1
269826,1
12333,0
19878,1
19195,1
3770,1
11942,1
17453,1
8880,1
22132,1
18542,1
21540,1
14790,1
18933,0
21887,1
11605,1
4895,1
15460,0
462716,4
22163,1
21190,1
21107,1
22035,1
16815,1
22087,0
21925,0
20727,1
20258,1
22251,1
22252,1
22257,1
22267,1
22271,1
22277,1
22279,1
22280,1
22281,1
22287,1
22289,1
70906,1
22290,1
22293,1
22297,1
22302,1
22301,1
22303,1
22304,1
22308,1
22315,1
22319,1
22320,1
22327,1
19996,1
22332,1
22109,1
22285,1
21892,1
22345,1
21755,1
21439,1
20227,1
22351,1
22356,1
22357,0
22358,1
22309,1
22366,0
199356,1
22367,0
22369,1
22371,1
22372,1
13248,1
22130,0
22379,1
20491,1
22383,1
9309,0
22396,1
5728,1
21485,1
22398,1
22400,1
22401,1
22311,1
21400,1
22406,1
21861,1
21308,1
11686,1
22428,1
22430,1
22431,1
17517,1
22432,1
18828,1
22440,1
10510,1
40017,1
22421,1
22441,1
17175,0
22451,1
22457,1
22458,1
22318,1
458566,1
21640,1
16902,1
22424,1
18224,1
22282,1
19980,1
8262,0
21480,1
21145,1
24901,1
22403,0
22470,2
19731,1
21954,1
21226,1
22306,1
15416,0
22074,1
22253,0
22017,1
22408,1
20187,1
21826,1
22409,1
22291,1
22027,1
22331,1
22006,1
17041,1
5428,1
21978,1
22378,1
22188,1
11232,0
14810,1
21512,0
554,1
303121,3
21878,1
21931,1
886,1
21831,1
21920,1
20120,1
22476,1
22477,1
5844,1
22478,1
22480,1
22481,1
22483,1
22485,0
22492,1
22497,1
22500,1
22504,1
17703,1
291371,0
293406,1
9269,1
22515,1
22517,1
22520,1
22521,1
22030,1
22523,1
22527,1
21885,1
22242,1
22534,1
22003,1
18991,1
14731,1
22540,1
21698,0
18300,1
11088,1
21494,1
22543,1
22294,1
22544,1
9722,1
22084,1
17983,1
22416,1
21891,1
22546,1
22551,1
22539,1
22554,1
16358,0
22557,1
370311,0
22512,1
21279,1
22536,1
22558,1
22559,1
72809,0
155271,1
219946,1
357196,1
488242,1
459581,2
487347,2
16575,1
22129,1
17589,1
22563,1
17890,1
19448,1
22246,1
22292,0
20180,1
22255,1
22565,1
12247,1
22535,0
14237,1
22273,1
16167,1
20734,1
22525,1
16293,1
22075,1
5681,1
22553,1
22550,1
21531,1
22501,1
22260,1
11716,1
22568,1
20660,1
21709,1
3801,1
12737,1
10917,1
21951,1
20913,0
2017,1
22486,1
11299,1
388741,4
21812,1
13572,1
13535,1
480266,6
21083,1
20278,1
22573,1
3214,1
12717,1
22576,1
21765,1
22581,1
22580,1
63313,1
22587,1
22590,1
22595,1
22596,1
18466,1
22597,1
22602,1
22601,1
22606,1
22614,0
21474,1
27591,1
28237,1
29112,1
478421,1
486022,6
22616,1
22618,1
22620,1
22583,1
22630,0
22631,0
141241,0
300481,0
22600,0
21795,1
22642,1
22621,1
22648,1
22560,1
22571,0
8105,1
22604,0
146421,0
255766,0
8314,1
22259,0
11875,1
16328,1
22655,0
20204,1
22061,1
20057,1
22658,1
22410,1
388736,4
22632,1
22663,1
22665,1
352491,1
22667,1
22669,1
22670,1
22671,1
21901,1
22672,1
22673,1
19412,1
22681,0
4008,1
11281,0
21731,1
22685,1
22688,1
10231,1
22690,1
368496,1
22693,2
22695,1
52420,1
22696,0
22697,1
22692,0
3194,1
14496,1
1190,1
20586,1
22664,1
22090,1
5624,1
19568,1
22348,1
18359,1
21851,1
15761,1
19948,1
13085,1
21217,0
364486,1
367036,1
478681,1
21917,1
344371,0
18327,1
22190,1
22106,1
22687,1
22043,1
302451,0
21672,1
383071,1
16417,1
19893,1
388731,4
22082,1
21550,1
22703,1
21567,1
22704,1
22645,1
21224,1
19078,1
22720,1
22721,0
387661,4
20325,1
21972,1
22662,1
22298,1
22593,1
22737,1
22742,1
22743,1
22744,1
22747,1
22750,1
22753,1
2089,1
22758,1
21416,1
22763,1
22674,1
22771,1
22773,1
22734,1
22783,1
22785,1
388726,4
22727,1
158206,1
22686,1
17233,1
388721,4
3315,1
22607,1
12828,1
22284,1
22530,1
22806,0
22118,1
22809,1
161591,1
22811,1
22804,1
22708,1
22820,1
356851,3
22822,1
21729,1
22825,1
22732,1
22828,1
22832,1
22361,1
22805,1
22835,1
22678,1
369351,0
16211,1
28069,1
22836,1
22839,1
22844,1
22845,1
22295,1
22849,1
7979,1
18673,1
22851,1
17494,1
22854,1
4356,0
22167,1
16619,1
971,1
22778,1
22417,1
22857,1
18387,0
292796,0
302896,0
22861,1
22370,1
22774,1
22617,1
21563,1
21854,1
22166,1
4727,1
22175,1
21233,1
22661,1
22786,0
22392,0
353206,1
20849,1
52233,1
339726,1
474891,6
21683,1
22829,1
22349,1
8512,1
19863,1
22736,1
22699,1
20762,1
9689,1
16797,0
18845,1
22858,1
22514,1
22867,1
22333,1
22871,1
22879,1
22883,1
22884,1
21065,1
22066,1
22891,1
22892,1
20638,0
22899,1
22901,1
16401,1
22456,1
22810,0
22906,1
4086,0
21837,1
490737,6
20389,1
22909,1
21568,1
22910,1
15505,1
22256,1
22917,0
22577,1
22919,1
22921,1
22475,1
22925,1
377071,1
9515,1
22556,1
22433,1
3552,0
20045,0
27242,0
43064,0
22927,0
72052,0
391731,1
489302,1
12412,1
22626,0
22929,1
14754,0
22509,1
22781,1
22932,1
370741,4
22937,1
22360,1
22914,1
14455,1
471491,8
22790,1
22948,1
352521,3
1990,2
22888,1
14401,1
327041,1
484767,6
13184,1
22889,0
22245,1
133656,1
21578,0
282051,1
20342,1
18245,0
21194,1
10412,1
22816,1
14080,1
20441,1
22868,1
374131,3
21875,1
17426,1
22542,1
47093,1
22680,1
22263,0
22795,1
14868,1
22853,1
22394,1
22936,1
21856,1
21403,1
22716,1
21890,1
58303,1
19393,1
327716,1
457321,1
12384,1
14247,1
16106,1
287486,1
22784,1
20170,1
20232,1
18971,1
269406,1
22654,1
13297,1
408526,1
19498,1
22009,1
19840,1
6713,1
22135,1
166116,1
488727,1
166111,3
21492,1
21108,1
20736,1
14632,0
22764,1
18753,1
22429,1
22494,1
410801,0
22718,1
410806,1
21252,1
10699,1
63651,0
5184,1
17652,0
16419,1
22872,1
22689,1
22261,0
22122,1
22864,1
22555,1
22837,1
5651,1
8557,0
22347,1
12931,0
6522,1
18385,0
21900,0
22930,1
71034,0
4019,1
22706,1
22746,1
22741,1
22487,1
125901,1
163021,1
14554,1
5277,1
22961,0
22594,1
15407,1
8174,0
14314,1
349831,0
22923,1
15726,1
22705,0
22761,1
331876,3
21934,1
22552,1
10968,1
15440,1
17020,1
22954,1
22807,1
22962,1
18095,1
22965,1
19134,0
25487,1
47667,1
21999,0
2102,1
22047,1
14989,1
3154,1
22979,1
22980,1
22981,1
22982,1
22983,1
22985,1
22988,1
164316,1
22990,1
22989,1
388716,4
22993,1
46102,1
21283,1
22999,1
23000,1
23001,1
23002,1
22713,1
23009,1
23008,1
6562,0
23022,1
22957,1
23021,1
22996,1
23030,1
22164,1
367531,1
23037,1
22855,0
23040,1
23042,1
23043,1
23046,1
23053,1
17332,1
23056,1
23055,1
23058,1
23063,1
58659,1
23064,1
23065,1
23067,1
23069,1
23070,1
23072,1
23078,0
23079,1
23083,0
23084,1
23088,1
23090,1
23092,1
22949,1
22911,1
8416,1
160876,1
200036,2
22817,1
23104,1
23105,1
23107,1
23109,1
166021,1
23110,1
22994,1
23114,1
320101,3
23119,1
23130,1
23097,0
23136,1
23137,1
22730,1
6618,1
23142,1
23145,1
23151,1
23156,1
56121,0
56122,0
23157,1
55083,1
392711,1
23160,1
23161,1
23162,1
23166,1
3853,1
22886,1
272831,1
303851,1
481911,6
22782,1
23174,1
22946,1
21432,1
23020,1
23049,1
23183,1
23184,1
23186,1
12628,1
23188,1
17327,1
23197,0
23196,1
22943,1
23198,1
22976,1
23203,1
23205,1
23200,1
23210,1
23213,1
22653,1
29281,1
23217,1
23168,1
22765,1
8674,0
61875,1
22940,1
22625,1
23206,1
23024,1
12224,1
21958,1
7450,1
330991,1
22391,0
23047,1
466611,1
486127,6
4775,1
22916,1
8528,0
398391,0
19181,1
22819,1
22748,1
19079,1
7513,1
22199,1
22726,1
23163,1
6779,1
22467,1
22598,1
22436,1
22938,1
22296,1
21839,1
6473,1
23032,1
13668,1
14203,1
12685,1
24030,1
20888,1
16218,1
23003,1
22799,1
23031,1
23228,1
23229,1
23232,1
23233,1
23185,1
23235,1
23242,1
23249,1
23256,1
23264,1
17247,1
23267,1
23268,1
23269,1
23270,1
22205,1
22842,1
23277,1
872,0
22613,1
23281,1
23282,1
18843,1
21489,1
23292,1
22798,1
23293,1
23243,1
23241,1
22591,1
23237,1
23179,1
21707,0
22584,1
21223,1
23302,1
15451,1
23310,1
72304,1
301986,1
22611,0
23307,1
8023,0
20091,1
9402,1
23291,1
23318,0
21946,1
21803,1
22852,1
8242,1
12444,1
22634,1
22537,1
22751,1
22735,0
22105,1
20273,1
10788,1
22489,0
23112,1
20167,1
23216,1
22757,1
19398,1
22463,1
23324,1
8627,1
23147,1
8429,1
3285,0
10255,0
372816,1
13660,0
22244,1
7935,2
23086,1
23254,0
32558,0
22866,1
381481,1
459576,2
7166,1
215546,1
23016,1
483326,1
22908,1
22275,1
23337,1
23343,1
23344,1
339346,1
23345,1
23348,1
23353,1
23356,1
23357,1
23181,1
11861,1
23370,1
23372,1
23373,1
23374,1
23379,1
23380,1
23271,1
22513,1
11295,1
437721,1
487502,1
18403,1
22843,0
338441,1
23376,1
17208,1
444787,1
22384,1
23387,0
23346,1
23395,1
23397,1
23398,1
436876,2
449482,4
23399,1
23400,1
23401,1
23402,1
23403,1
23404,1
23405,1
22731,1
23410,1
23411,0
23412,1
23414,1
23038,1
23418,1
23424,1
23180,1
23425,1
23322,0
23431,1
23432,1
23433,1
23436,1
23368,1
23438,1
23439,1
23124,1
23153,1
23443,1
17683,0
20010,0
408761,0
23420,1
23441,1
27441,1
23457,1
23461,1
5645,0
23428,1
23463,1
23462,1
23464,1
23234,1
23467,0
23468,1
23470,1
23362,1
21760,0
26560,1
21688,1
70217,1
20588,1
23472,1
22974,1
20755,0
23351,1
23375,1
7799,1
9289,1
23453,1
23406,1
22777,1
23358,1
23066,1
23193,1
21957,1
23011,0
12648,0
23450,1
21638,1
19315,1
23134,1
13876,0
12533,1
23452,1
22956,1
23006,1
22978,1
19336,1
23208,1
11664,1
19632,1
28317,1
37617,1
44709,1
53781,1
138766,1
285386,1
23458,1
22709,1
3565,1
23098,1
23148,1
22779,1
22548,1
4151,1
23089,1
23480,1
23481,1
23487,1
23490,1
23491,1
23492,1
22178,1
23499,1
23503,1
23506,1
23507,1
23508,1
23509,1
23350,0
23512,1
22516,0
35714,0
23392,1
10373,1
23517,1
23521,1
23520,1
23529,1
352426,1
23533,0
5037,1
23535,1
23525,1
22740,1
23543,1
23547,1
23546,1
23549,0
23553,1
23544,1
23555,1
23556,1
23558,1
23560,1
23561,0
23568,1
23571,1
23572,1
23460,0
22941,1
23566,1
12605,0
23584,1
23004,1
23334,0
22426,1
17264,1
23870,1
23519,1
23479,1
23495,1
22352,0
28162,0
183481,0
23167,1
22387,1
23590,0
433051,0
23238,1
16962,1
23593,1
23594,1
23596,1
20252,1
374441,1
21970,1
23600,1
23247,1
22776,2
23601,1
27581,1
40324,1
40325,1
67184,1
445477,1
23602,1
23501,1
5932,1
23471,1
23448,1
23606,1
23612,1
23613,1
21727,1
13399,1
254531,0
23012,1
388711,4
23626,1
452412,1
18031,0
23518,1
10600,1
22657,1
22636,1
23354,1
23523,1
49331,1
73777,1
22482,1
22147,0
23528,1
23323,1
17172,0
10353,1
17125,0
399301,0
75863,1
6495,0
358691,0
15018,0
17063,1
23614,1
23255,1
22238,1
14141,1
36540,1
23365,1
23475,1
22288,1
11608,1
478436,1
486892,6
38220,0
373206,0
23316,1
7082,0
23262,1
21894,1
11581,1
23580,1
23265,1
11836,1
21356,1
11976,1
15109,1
47124,1
283721,1
23169,1
21629,1
23082,1
254721,0
22385,1
23627,1
23211,1
23530,1
473891,6
23052,1
23631,1
18082,1
23429,1
388706,4
16708,1
23332,1
23514,1
52433,1
23616,1
2539,1
15672,1
23039,1
23338,1
23304,1
20189,1
23152,1
26357,1
3575,1
5148,0
190541,0
190551,0
22862,1
22869,1
16508,0
5756,1
148256,1
22755,1
19832,1
18597,1
377046,1
23583,1
2964,1
21080,1
11250,1
23077,1
12842,1
7182,1
19327,1
11530,1
19910,1
6955,0
284491,1
15314,1
9149,1
22240,1
322936,0
323406,1
23201,1
23633,1
21623,1
23635,1
23634,1
10879,1
14232,0
23652,1
23655,1
23663,1
23455,1
16918,1
23434,1
23669,1
23673,1
23676,1
23679,1
23684,1
23687,1
23690,1
23695,1
23696,0
23698,0
23701,1
23704,0
23712,1
23713,1
23722,0
23723,1
23724,1
23725,1
23727,1
23730,1
23731,1
23051,1
23149,0
23477,1
23734,1
23737,1
23738,1
260536,0
23444,1
23742,1
23674,0
353396,1
23748,1
23750,1
23753,1
17433,1
23758,1
23671,1
23760,1
23761,0
329901,1
23764,1
23766,1
23767,1
23768,1
22399,1
23775,0
23778,1
21198,1
23787,1
23792,1
23795,1
22518,0
23798,1
23810,1
23811,1
23813,1
23029,1
23814,1
23818,1
23821,1
34430,1
23573,1
23823,1
6274,1
10338,0
23177,1
23827,0
23832,1
21456,1
20614,1
23841,2
22212,1
17248,1
23858,1
60651,1
3244,1
23735,1
23862,1
23865,1
23868,1
23869,1
23692,0
20507,1
21076,1
23851,1
29741,1
43199,1
257466,1
257476,1
300726,1
394396,1
23311,1
23494,1
21332,0
17321,0
45535,0
23651,1
22754,1
124716,0
281656,0
384266,0
405961,0
483051,8
23740,1
23564,1
22148,1
50662,1
23843,1
23476,1
23800,1
23331,1
23733,1
23595,1
23744,1
22508,1
1146,1
15228,1
24113,1
1187,1
23812,1
23500,1
22769,1
17716,1
23822,0
23762,1
449,0
23875,1
23825,1
44006,1
23890,1
23891,1
23892,1
23894,1
23895,1
23659,1
23902,1
23903,1
73223,1
21079,1
23910,1
23856,1
23912,1
23749,1
23575,1
23913,1
1306,1
23496,0
326591,0
23916,1
23417,1
5892,1
23917,1
23918,1
23898,1
410721,1
23273,0
23413,1
23931,1
23415,1
23932,1
23934,0
23937,1
17966,1
23944,1
23946,1
23947,1
23951,1
22236,1
23954,1
9410,1
23927,1
21472,0
23924,1
23791,1
23017,1
23960,0
23962,1
36464,1
36506,1
23952,1
23624,1
23628,1
20729,1
11071,1
20482,1
7245,1
23971,1
17135,1
61417,1
11206,1
52093,1
11783,1
15027,1
23536,1
494426,1
23848,1
23981,1
23969,1
157681,1
157686,1
16239,1
227266,1
2207,1
12930,0
393061,0
22237,1
23806,1
22114,1
23961,1
23711,1
22265,1
23747,1
23504,1
41224,0
10494,1
28731,1
201851,1
394486,1
395306,1
394491,2
484472,6
23801,1
22615,0
23987,1
23236,1
19493,1
211411,2
23721,1
15250,1
19312,1
27408,1
9845,1
17670,1
113451,2
192471,1
4530,1
23847,1
23342,1
9354,0
23693,1
23988,1
4020,1
23939,1
23854,1
23804,1
23515,1
20771,1
383541,3
21544,1
23524,1
23989,1
15749,1
6548,1
23367,1
23992,0
3804,0
23842,1
18074,0
474971,0
23998,1
3642,1
45850,1
377881,1
23426,1
24003,0
370671,1
24010,1
23665,1
24014,1
27434,1
24018,1
24020,0
198096,0
198106,0
211036,0
39043,1
306151,1
484056,1
495951,1
476256,6
24023,1
23446,1
24033,1
24034,0
24039,1
24043,1
24045,1
24044,1
24046,1
24057,1
10826,0
35776,0
24061,1
24060,1
23799,1
25617,1
23793,1
16659,1
24071,1
24072,1
13447,1
24081,1
6517,1
16002,1
20469,1
24049,1
343266,3
24082,1
19486,1
441271,1
24064,1
23377,1
23790,1
228501,2
24084,1
19971,1
24011,1
24079,1
23997,1
24093,1
23245,1
23967,1
24097,1
23389,1
296441,3
24099,1
24036,1
23808,1
23639,1
23642,1
304421,1
23759,1
24106,0
23559,1
23675,1
23680,1
17368,0
11673,1
74873,1
23708,0
4637,1
23796,1
23703,1
16226,1
8817,1
23857,1
23240,1
23618,1
24005,0
74250,0
16994,1
21819,1
241986,0
23554,1
24074,1
19156,0
23005,0
22037,1
24115,1
18645,1
6212,1
21444,1
522,1
19492,1
2701,0
22420,1
1339,0
2549,0
8383,1
13461,1
9530,0
15070,1
125736,1
8079,1
14355,1
24121,1
42754,1
138196,1
20777,1
21989,1
24123,1
23071,1
16319,1
24128,1
22724,1
24131,1
9012,1
23797,1
1395,1
24068,1
24137,0
24138,1
24139,1
24141,1
24143,1
5373,1
21870,1
15031,1
24146,1
24133,1
22885,1
24144,1
17942,1
11511,1
10397,1
24150,1
23131,1
14161,0
21602,1
24154,1
23861,0
24157,1
6846,1
13969,1
23897,1
13195,1
24160,1
24161,1
24164,1
24163,1
24167,1
24170,1
24171,0
388701,4
2548,1
13209,1
24178,1
24179,0
22117,1
24184,1
24188,1
21059,1
24193,1
24200,1
23840,1
22335,1
24201,1
22127,0
24203,1
23964,1
16463,1
24166,1
11651,1
24183,1
181201,3
22227,1
20815,1
22262,1
24135,1
5803,1
19956,0
74824,1
6041,1
18097,1
23710,1
8771,1
23746,1
23966,1
23789,1
15292,1
22640,0
24055,1
23929,1
8902,1
23430,0
18754,1
28368,1
406991,1
24054,1
301486,1
16693,1
22676,1
23702,1
15425,1
923,0
20574,1
520,1
23454,1
13957,1
23349,1
22359,0
24129,1
15637,0
10901,1
23751,1
12602,1
22924,1
13815,1
15287,1
24212,1
24213,1
24217,1
24027,1
24219,1
14276,0
308336,3
24222,1
356316,3
24223,1
24199,1
24181,1
23664,1
24236,1
6013,1
8301,1
24242,1
24247,1
24249,1
24250,1
24253,1
24259,1
24262,1
15881,1
24102,0
24272,1
372626,1
2318,1
24275,1
23407,1
24280,1
7016,1
24281,1
23968,1
24290,0
22382,1
13307,1
7526,1
24136,0
12306,1
21569,1
24294,1
24142,1
12791,1
24085,1
24305,1
24310,1
24311,1
17534,1
35980,1
24019,1
24319,1
2622,1
23878,1
24022,1
17671,1
1520,1
475366,6
24322,1
24226,1
21435,1
24323,0
36894,0
23717,1
21335,0
24318,1
22760,0
24293,1
23941,1
23621,1
24009,1
1557,1
24254,1
8247,1
23474,1
24313,1
299226,0
23033,1
22415,1
24300,1
20842,1
47318,1
299476,3
19521,0
22707,1
24238,1
475456,6
12338,1
23253,0
23284,1
16664,0
23953,1
294181,1
19244,1
15202,1
14597,1
24211,1
172206,0
20179,1
39574,1
24302,1
